date	close	volume	open	high	low
2009-11-13	1.5954	42	1.5954	1.5954	1.5954
2009-11-12	1.6446	0	1.6446	1.6446	1.6446
2009-11-11	1.6446	0	1.6446	1.6446	1.6446
2009-11-10	1.6446	0	1.6446	1.6446	1.6446
2009-11-09	1.6446	17	1.6446	1.6446	1.6446
2009-11-06	1.4928	0	1.4928	1.4928	1.4928
2009-11-05	1.4928	4000	1.4946	1.4946	1.4928
2009-11-04	1.3476	0	1.3476	1.3476	1.3476
2009-11-03	1.3476	0	1.3476	1.3476	1.3476
2009-11-02	1.3476	0	1.3476	1.3476	1.3476
2009-10-30	1.3476	0	1.3476	1.3476	1.3476
2009-10-29	1.3476	25	1.3476	1.3476	1.3476
2009-10-28	1.7394	0	1.7394	1.7394	1.7394
2009-10-27	1.7394	0	1.7394	1.7394	1.7394
2009-10-26	1.7394	0	1.7394	1.7394	1.7394
2009-10-23	1.7394	0	1.7394	1.7394	1.7394
2009-10-22	1.7394	0	1.7394	1.7394	1.7394
2009-10-21	1.7394	0	1.7394	1.7394	1.7394
2009-10-20	1.7394	192	1.8	1.8	1.7394
2009-10-19	1.8	0	1.8	1.8	1.8
2009-10-16	1.8	2626	1.8	1.8	1.8
2009-10-15	1.962	0	1.962	1.962	1.962
2009-10-14	1.962	1061	1.98	1.98	1.962
2009-10-13	1.908	2583	1.9464	1.9464	1.8882
2009-10-12	1.497	0	1.497	1.497	1.497
2009-10-09	1.497	0	1.497	1.497	1.497
2009-10-08	1.497	0	1.497	1.497	1.497
2009-10-07	1.497	167	1.497	1.497	1.497
2009-10-06	1.44	33	1.44	1.44	1.44
2009-10-05	1.347	0	1.347	1.347	1.347
2009-10-02	1.347	500	1.347	1.347	1.347
2009-10-01	1.44	0	1.44	1.44	1.44
2009-09-30	1.44	0	1.44	1.44	1.44
2009-09-29	1.44	1667	1.4118	1.44	1.4118
2009-09-28	1.4802	0	1.4802	1.4802	1.4802
2009-09-25	1.4802	0	1.4802	1.4802	1.4802
2009-09-24	1.4802	83	1.4802	1.4802	1.4802
2009-09-23	1.488	0	1.488	1.488	1.488
2009-09-22	1.488	0	1.488	1.488	1.488
2009-09-21	1.488	34167	1.5582	1.5582	1.488
2009-09-18	1.41	0	1.41	1.41	1.41
2009-09-17	1.41	0	1.41	1.41	1.41
2009-09-16	1.41	0	1.41	1.41	1.41
2009-09-15	1.41	0	1.41	1.41	1.41
2009-09-14	1.41	0	1.41	1.41	1.41
2009-09-11	1.41	0	1.41	1.41	1.41
2009-09-10	1.41	0	1.41	1.41	1.41
2009-09-09	1.41	0	1.41	1.41	1.41
2009-09-08	1.41	850	1.572	1.572	1.41
2009-09-04	1.5756	0	1.5756	1.5756	1.5756
2009-09-03	1.5756	83	1.5204	1.5756	1.5204
2009-09-02	1.44	0	1.44	1.44	1.44
2009-09-01	1.44	1750	1.578	1.578	1.44
2009-08-31	1.452	17	1.452	1.452	1.452
2009-08-28	1.464	0	1.464	1.464	1.464
2009-08-27	1.464	0	1.464	1.464	1.464
2009-08-26	1.464	3083	1.353	1.464	1.353
2009-08-25	1.3146	833	1.2588	1.3146	1.2588
2009-08-24	1.194	2333	1.245	1.245	1.194
2009-08-21	1.2498	2500	1.194	1.2498	1.194
2009-08-20	1.1286	4292	1.2	1.2	1.1286
2009-08-19	0.999	0	0.999	0.999	0.999
2009-08-18	0.999	0	0.999	0.999	0.999
2009-08-17	0.999	4500	1.002	1.029	0.999
2009-08-14	0.936	0	0.936	0.936	0.936
2009-08-13	0.936	4500	0.99	0.99	0.936
2009-08-12	0.96	0	0.96	0.96	0.96
2009-08-11	0.96	0	0.96	0.96	0.96
2009-08-10	0.96	717	1.0536	1.08	0.96
2009-08-07	0.972	0	0.972	0.972	0.972
2009-08-06	0.972	4500	0.972	0.972	0.945
2009-08-05	1.029	0	1.029	1.029	1.029
2009-08-04	1.029	0	1.029	1.029	1.029
2009-08-03	1.029	0	1.029	1.029	1.029
2009-07-31	1.029	167	1.029	1.029	1.029
2009-07-30	0.8562	0	0.8562	0.8562	0.8562
2009-07-29	0.8562	0	0.8562	0.8562	0.8562
2009-07-28	0.8562	0	0.8562	0.8562	0.8562
2009-07-27	0.8562	0	0.8562	0.8562	0.8562
2009-07-24	0.8562	0	0.8562	0.8562	0.8562
2009-07-23	0.8562	1667	0.8562	0.8562	0.8562
2009-07-22	0.858	0	0.858	0.858	0.858
2009-07-21	0.858	0	0.858	0.858	0.858
2009-07-20	0.858	20	0.858	0.858	0.858
2009-07-17	0.66	0	0.66	0.66	0.66
2009-07-16	0.66	0	0.66	0.66	0.66
2009-07-15	0.66	0	0.66	0.66	0.66
2009-07-14	0.66	0	0.66	0.66	0.66
2009-07-13	0.66	0	0.66	0.66	0.66
2009-07-10	0.66	0	0.66	0.66	0.66
2009-07-09	0.66	0	0.66	0.66	0.66
2009-07-08	0.66	2167	0.66	0.66	0.66
2009-07-07	0.711	0	0.711	0.711	0.711
2009-07-06	0.711	0	0.711	0.711	0.711
2009-07-02	0.711	0	0.711	0.711	0.711
2009-07-01	0.711	0	0.711	0.711	0.711
2009-06-30	0.711	0	0.711	0.711	0.711
2009-06-29	0.711	0	0.711	0.711	0.711
2009-06-26	0.711	917	0.8094	0.8094	0.711
2009-06-25	1.0872	0	1.0872	1.0872	1.0872
2009-06-24	1.0872	0	1.0872	1.0872	1.0872
2009-06-23	1.0872	0	1.0872	1.0872	1.0872
2009-06-22	1.0872	0	1.0872	1.0872	1.0872
2009-06-19	1.0872	0	1.0872	1.0872	1.0872
2009-06-18	1.0872	0	1.0872	1.0872	1.0872
2009-06-17	1.0872	0	1.0872	1.0872	1.0872
2009-06-16	1.0872	1333	1.0872	1.0872	1.0872
2009-06-15	1.0596	0	1.0596	1.0596	1.0596
2009-06-12	1.0596	0	1.0596	1.0596	1.0596
2009-06-11	1.0596	0	1.0596	1.0596	1.0596
2009-06-10	1.0596	0	1.0596	1.0596	1.0596
2009-06-09	1.0596	0	1.0596	1.0596	1.0596
2009-06-08	1.0596	30001	1.0596	1.0596	1.0596
2009-06-05	1.086	333	1.086	1.086	1.086
2009-06-04	1.137	833	1.137	1.137	1.137
2009-06-03	0.951	1667	0.96	0.96	0.951
2009-06-02	0.9726	0	0.9726	0.9726	0.9726
2009-06-01	0.9726	0	0.9726	0.9726	0.9726
2009-05-29	0.9726	1667	0.99	0.99	0.9456
2009-05-28	1.005	0	1.005	1.005	1.005
2009-05-27	1.005	0	1.005	1.005	1.005
2009-05-26	1.005	10000	0.978	1.005	0.978
2009-05-22	1.176	1667	1.176	1.176	1.176
2009-05-21	0.942	1667	0.942	0.942	0.942
2009-05-20	0.654	0	0.654	0.654	0.654
2009-05-19	0.654	0	0.654	0.654	0.654
2009-05-18	0.654	0	0.654	0.654	0.654
2009-05-15	0.654	0	0.654	0.654	0.654
2009-05-14	0.654	0	0.654	0.654	0.654
2009-05-13	0.654	0	0.654	0.654	0.654
2009-05-12	0.654	0	0.654	0.654	0.654
2009-05-11	0.654	0	0.654	0.654	0.654
2009-05-08	0.654	0	0.654	0.654	0.654
2009-05-07	0.654	0	0.654	0.654	0.654
2009-05-06	0.654	0	0.654	0.654	0.654
2009-05-05	0.654	0	0.654	0.654	0.654
2009-05-04	0.654	0	0.654	0.654	0.654
2009-05-01	0.654	0	0.654	0.654	0.654
2009-04-30	0.654	0	0.654	0.654	0.654
2009-04-29	0.654	0	0.654	0.654	0.654
2009-04-28	0.654	0	0.654	0.654	0.654
2009-04-27	0.654	0	0.654	0.654	0.654
2009-04-24	0.654	0	0.654	0.654	0.654
2009-04-23	0.654	10884	0.6552	0.6564	0.654
2009-04-22	0.7578	0	0.7578	0.7578	0.7578
2009-04-21	0.7578	633	0.78	0.78	0.7578
2009-04-20	0.6246	10334	0.8076	0.8076	0.6
2009-04-17	0.66	0	0.66	0.66	0.66
2009-04-16	0.66	2267	0.66	0.66	0.66
2009-04-15	0.654	0	0.654	0.654	0.654
2009-04-14	0.654	0	0.654	0.654	0.654
2009-04-13	0.654	1667	0.654	0.654	0.654
2009-04-09	0.57	0	0.57	0.57	0.57
2009-04-08	0.57	42	0.57	0.57	0.57
2009-04-07	0.48	0	0.48	0.48	0.48
2009-04-06	0.48	0	0.48	0.48	0.48
2009-04-03	0.48	0	0.48	0.48	0.48
2009-04-02	0.48	0	0.48	0.48	0.48
2009-04-01	0.48	13500	0.456	0.48	0.438
2009-03-31	0.5094	0	0.5094	0.5094	0.5094
2009-03-30	0.5094	3333	0.48	0.5094	0.48
2009-03-27	0.5022	0	0.5022	0.5022	0.5022
2009-03-26	0.5022	0	0.5022	0.5022	0.5022
2009-03-25	0.5022	0	0.5022	0.5022	0.5022
2009-03-24	0.5022	0	0.5022	0.5022	0.5022
2009-03-23	0.5022	0	0.5022	0.5022	0.5022
2009-03-20	0.5022	0	0.5022	0.5022	0.5022
2009-03-19	0.5022	0	0.5022	0.5022	0.5022
2009-03-18	0.5022	0	0.5022	0.5022	0.5022
2009-03-17	0.5022	0	0.5022	0.5022	0.5022
2009-03-16	0.5022	6667	0.5022	0.5022	0.5022
2009-03-13	0.4626	0	0.4626	0.4626	0.4626
2009-03-12	0.4626	0	0.4626	0.4626	0.4626
2009-03-11	0.4626	0	0.4626	0.4626	0.4626
2009-03-10	0.4626	0	0.4626	0.4626	0.4626
2009-03-09	0.4626	0	0.4626	0.4626	0.4626
2009-03-06	0.4626	0	0.4626	0.4626	0.4626
2009-03-05	0.4626	0	0.4626	0.4626	0.4626
2009-03-04	0.4626	0	0.4626	0.4626	0.4626
2009-03-03	0.4626	0	0.4626	0.4626	0.4626
2009-03-02	0.4626	0	0.4626	0.4626	0.4626
2009-02-27	0.4626	0	0.4626	0.4626	0.4626
2009-02-26	0.4626	0	0.4626	0.4626	0.4626
2009-02-25	0.4626	0	0.4626	0.4626	0.4626
2009-02-24	0.4626	833	0.4626	0.4626	0.4626
2009-02-23	0.447	2500	0.447	0.447	0.447
2009-02-20	0.498	0	0.498	0.498	0.498
2009-02-19	0.498	2500	0.474	0.498	0.474
2009-02-18	0.3324	0	0.3324	0.3324	0.3324
2009-02-17	0.3324	0	0.3324	0.3324	0.3324
2009-02-13	0.3324	0	0.3324	0.3324	0.3324
2009-02-12	0.3324	0	0.3324	0.3324	0.3324
2009-02-11	0.3324	0	0.3324	0.3324	0.3324
2009-02-10	0.3324	0	0.3324	0.3324	0.3324
2009-02-09	0.3324	0	0.3324	0.3324	0.3324
2009-02-06	0.3324	0	0.3324	0.3324	0.3324
2009-02-05	0.3324	0	0.3324	0.3324	0.3324
2009-02-04	0.3324	0	0.3324	0.3324	0.3324
2009-02-03	0.3324	0	0.3324	0.3324	0.3324
2009-02-02	0.3324	3333	0.3324	0.3324	0.3324
2009-01-30	0.2544	0	0.2544	0.2544	0.2544
2009-01-29	0.2544	0	0.2544	0.2544	0.2544
2009-01-28	0.2544	0	0.2544	0.2544	0.2544
2009-01-27	0.2544	0	0.2544	0.2544	0.2544
2009-01-26	0.2544	0	0.2544	0.2544	0.2544
2009-01-23	0.2544	0	0.2544	0.2544	0.2544
2009-01-22	0.2544	25	0.2544	0.2544	0.2544
2009-01-21	0.5262	0	0.5262	0.5262	0.5262
2009-01-20	0.5262	0	0.5262	0.5262	0.5262
2009-01-16	0.5262	0	0.5262	0.5262	0.5262
2009-01-15	0.5262	0	0.5262	0.5262	0.5262
2009-01-14	0.5262	0	0.5262	0.5262	0.5262
2009-01-13	0.5262	0	0.5262	0.5262	0.5262
2009-01-12	0.5262	0	0.5262	0.5262	0.5262
2009-01-09	0.5262	0	0.5262	0.5262	0.5262
2009-01-08	0.5262	333	0.5262	0.5262	0.5262
2009-01-07	0.408	0	0.408	0.408	0.408
2009-01-06	0.408	0	0.408	0.408	0.408
2009-01-05	0.408	833	0.408	0.408	0.408
2009-01-02	0.1668	0	0.1668	0.1668	0.1668
2008-12-31	0.1668	0	0.1668	0.1668	0.1668
2008-12-30	0.1668	1697	0.2988	0.3234	0.1668
2008-12-29	0.276	7626	0.237	0.276	0.237
2008-12-26	0.144	0	0.144	0.144	0.144
2008-12-24	0.144	167	0.144	0.144	0.144
2008-12-23	0.12	0	0.12	0.12	0.12
2008-12-22	0.12	0	0.12	0.12	0.12
2008-12-19	0.12	0	0.12	0.12	0.12
2008-12-18	0.12	0	0.12	0.12	0.12
2008-12-17	0.12	0	0.12	0.12	0.12
2008-12-16	0.12	32	0.12	0.12	0.12
2008-12-15	0.207	0	0.207	0.207	0.207
2008-12-12	0.207	0	0.207	0.207	0.207
2008-12-11	0.207	11667	0.156	0.207	0.156
2008-12-10	0.195	0	0.195	0.195	0.195
2008-12-09	0.195	0	0.195	0.195	0.195
2008-12-08	0.195	0	0.195	0.195	0.195
2008-12-05	0.195	0	0.195	0.195	0.195
2008-12-04	0.195	0	0.195	0.195	0.195
2008-12-03	0.195	1667	0.195	0.195	0.195
2008-12-02	0.042	0	0.042	0.042	0.042
2008-12-01	0.042	0	0.042	0.042	0.042
2008-11-28	0.042	0	0.042	0.042	0.042
2008-11-26	0.042	33	0.042	0.042	0.042
2008-11-25	0.402	0	0.402	0.402	0.402
2008-11-24	0.402	0	0.402	0.402	0.402
2008-11-21	0.402	0	0.402	0.402	0.402
2008-11-20	0.402	0	0.402	0.402	0.402
2008-11-19	0.402	0	0.402	0.402	0.402
2008-11-18	0.402	0	0.402	0.402	0.402
2008-11-17	0.402	0	0.402	0.402	0.402
2008-11-14	0.402	0	0.402	0.402	0.402
2008-11-13	0.402	0	0.402	0.402	0.402
2008-11-12	0.402	0	0.402	0.402	0.402
2008-11-11	0.402	0	0.402	0.402	0.402
2008-11-10	0.402	0	0.402	0.402	0.402
2008-11-07	0.402	0	0.402	0.402	0.402
2008-11-06	0.402	0	0.402	0.402	0.402
2008-11-05	0.402	0	0.402	0.402	0.402
2008-11-04	0.402	0	0.402	0.402	0.402
2008-11-03	0.402	0	0.402	0.402	0.402
2008-10-31	0.402	0	0.402	0.402	0.402
2008-10-30	0.402	6167	0.408	0.42	0.396
2008-10-29	0.486	0	0.486	0.486	0.486
2008-10-28	0.486	0	0.486	0.486	0.486
2008-10-27	0.486	0	0.486	0.486	0.486
2008-10-24	0.486	0	0.486	0.486	0.486
2008-10-23	0.486	4167	0.486	0.486	0.486
2008-10-22	0.4116	333	0.4116	0.4116	0.4116
2008-10-21	0.528	850	0.528	0.528	0.33
2008-10-20	0.9108	0	0.9108	0.9108	0.9108
2008-10-17	0.9108	0	0.9108	0.9108	0.9108
2008-10-16	0.9108	0	0.9108	0.9108	0.9108
2008-10-15	0.9108	0	0.9108	0.9108	0.9108
2008-10-14	0.9108	1500	0.9108	0.9108	0.9108
2008-10-13	0.972	0	0.972	0.972	0.972
2008-10-10	0.972	0	0.972	0.972	0.972
2008-10-09	0.972	0	0.972	0.972	0.972
2008-10-08	0.972	0	0.972	0.972	0.972
2008-10-07	0.972	2500	0.972	0.972	0.972
2008-10-06	0.954	833	0.954	0.954	0.954
2008-10-03	0.9	29	0.9	0.9	0.9
2008-10-02	0.9588	0	0.9588	0.9588	0.9588
2008-10-01	0.9588	250	0.9588	0.9588	0.9588
2008-09-30	0.9804	0	0.9804	0.9804	0.9804
2008-09-29	0.9804	0	0.9804	0.9804	0.9804
2008-09-26	0.9804	0	0.9804	0.9804	0.9804
2008-09-25	0.9804	0	0.9804	0.9804	0.9804
2008-09-24	0.9804	0	0.9804	0.9804	0.9804
2008-09-23	0.9804	0	0.9804	0.9804	0.9804
2008-09-22	0.9804	0	0.9804	0.9804	0.9804
2008-09-19	0.9804	0	0.9804	0.9804	0.9804
2008-09-18	0.9804	17	0.9804	0.9804	0.9804
2008-09-17	0.8604	0	0.8604	0.8604	0.8604
2008-09-16	0.8604	0	0.8604	0.8604	0.8604
2008-09-15	0.8604	0	0.8604	0.8604	0.8604
2008-09-12	0.8604	0	0.8604	0.8604	0.8604
2008-09-11	0.8604	17	0.8604	0.8604	0.8604
2008-09-10	1.2	417	1.2	1.2	1.2
2008-09-09	1.3446	0	1.3446	1.3446	1.3446
2008-09-08	1.3446	0	1.3446	1.3446	1.3446
2008-09-05	1.3446	0	1.3446	1.3446	1.3446
2008-09-04	1.3446	0	1.3446	1.3446	1.3446
2008-09-03	1.3446	0	1.3446	1.3446	1.3446
2008-09-02	1.3446	0	1.3446	1.3446	1.3446
2008-08-29	1.3446	0	1.3446	1.3446	1.3446
2008-08-28	1.3446	0	1.3446	1.3446	1.3446
2008-08-27	1.3446	0	1.3446	1.3446	1.3446
2008-08-26	1.3446	0	1.3446	1.3446	1.3446
2008-08-25	1.3446	83	1.3446	1.3446	1.3446
2008-08-22	1.59	0	1.59	1.59	1.59
2008-08-21	1.59	0	1.59	1.59	1.59
2008-08-20	1.59	0	1.59	1.59	1.59
2008-08-19	1.59	0	1.59	1.59	1.59
2008-08-18	1.59	0	1.59	1.59	1.59
2008-08-15	1.59	0	1.59	1.59	1.59
2008-08-14	1.59	0	1.59	1.59	1.59
2008-08-13	1.59	1333	1.59	1.59	1.587
2008-08-12	1.266	17	1.266	1.266	1.266
2008-08-11	1.4358	0	1.4358	1.4358	1.4358
2008-08-08	1.4358	0	1.4358	1.4358	1.4358
2008-08-07	1.4358	0	1.4358	1.4358	1.4358
2008-08-06	1.4358	0	1.4358	1.4358	1.4358
2008-08-05	1.4358	0	1.4358	1.4358	1.4358
2008-08-04	1.4358	0	1.4358	1.4358	1.4358
2008-08-01	1.4358	0	1.4358	1.4358	1.4358
2008-07-31	1.4358	0	1.4358	1.4358	1.4358
2008-07-30	1.4358	33	1.4358	1.4358	1.4358
2008-07-29	2.1228	0	2.1228	2.1228	2.1228
2008-07-28	2.1228	0	2.1228	2.1228	2.1228
2008-07-25	2.1228	0	2.1228	2.1228	2.1228
2008-07-24	2.1228	0	2.1228	2.1228	2.1228
2008-07-23	2.1228	0	2.1228	2.1228	2.1228
2008-07-22	2.1228	0	2.1228	2.1228	2.1228
2008-07-21	2.1228	0	2.1228	2.1228	2.1228
2008-07-18	2.1228	417	2.1228	2.1228	2.1228
2008-07-17	2.1966	0	2.1966	2.1966	2.1966
2008-07-16	2.1966	0	2.1966	2.1966	2.1966
2008-07-15	2.1966	0	2.1966	2.1966	2.1966
2008-07-14	2.1966	0	2.1966	2.1966	2.1966
2008-07-11	2.1966	167	2.1966	2.1966	2.1966
2008-07-10	2.106	0	2.106	2.106	2.106
2008-07-09	2.106	19	2.106	2.106	2.106
2008-07-08	1.92	0	1.92	1.92	1.92
2008-07-07	1.92	0	1.92	1.92	1.92
2008-07-03	1.92	0	1.92	1.92	1.92
2008-07-02	1.92	0	1.92	1.92	1.92
2008-07-01	1.92	0	1.92	1.92	1.92
2008-06-30	1.92	0	1.92	1.92	1.92
2008-06-27	1.92	0	1.92	1.92	1.92
2008-06-26	1.92	0	1.92	1.92	1.92
2008-06-25	1.92	0	1.92	1.92	1.92
2008-06-24	1.92	0	1.92	1.92	1.92
2008-06-23	1.92	0	1.92	1.92	1.92
2008-06-20	1.92	0	1.92	1.92	1.92
2008-06-19	1.92	333	1.92	1.92	1.92
2008-06-18	2.8349	0	2.8349	2.8349	2.8349
2008-06-17	2.8349	0	2.8349	2.8349	2.8349
2008-06-16	2.8349	0	2.8349	2.8349	2.8349
2008-06-13	2.8349	0	2.8349	2.8349	2.8349
2008-06-12	2.8349	0	2.8349	2.8349	2.8349
2008-06-11	2.8349	0	2.8349	2.8349	2.8349
2008-06-10	2.8349	0	2.8349	2.8349	2.8349
2008-06-09	2.8349	0	2.8349	2.8349	2.8349
2008-06-06	2.8349	0	2.8349	2.8349	2.8349
2008-06-05	2.8349	0	2.8349	2.8349	2.8349
2008-06-04	2.8349	0	2.8349	2.8349	2.8349
2008-06-03	2.8349	0	2.8349	2.8349	2.8349
2008-06-02	2.8349	0	2.8349	2.8349	2.8349
2008-05-30	2.8349	0	2.8349	2.8349	2.8349
2008-05-29	2.8349	0	2.8349	2.8349	2.8349
2008-05-28	2.8349	0	2.8349	2.8349	2.8349
2008-05-27	2.8349	0	2.8349	2.8349	2.8349
2008-05-23	2.8349	333	2.8349	2.8349	2.8349
2008-05-22	3.0179	333	3.0179	3.0179	3.0179
2008-05-21	2.8139	0	2.8139	2.8139	2.8139
2008-05-20	2.8139	333	2.8139	2.8139	2.8139
2008-05-19	2.7245	0	2.7245	2.7245	2.7245
2008-05-16	2.7245	0	2.7245	2.7245	2.7245
2008-05-15	2.7245	1667	2.7245	2.7245	2.7245
2008-05-14	2.7341	0	2.7341	2.7341	2.7341
2008-05-13	2.7341	0	2.7341	2.7341	2.7341
2008-05-12	2.7341	0	2.7341	2.7341	2.7341
2008-05-09	2.7341	0	2.7341	2.7341	2.7341
2008-05-08	2.7341	0	2.7341	2.7341	2.7341
2008-05-07	2.7341	42	2.7341	2.8319	2.7341
2008-05-06	2.5619	0	2.5619	2.5619	2.5619
2008-05-05	2.5619	0	2.5619	2.5619	2.5619
2008-05-02	2.5619	0	2.5619	2.5619	2.5619
2008-05-01	2.5619	633	2.5619	2.5619	2.5559
2008-04-30	2.5199	0	2.5199	2.5199	2.5199
2008-04-29	2.5199	2047	2.5199	2.7599	2.5019
2008-04-28	2.6291	0	2.6291	2.6291	2.6291
2008-04-25	2.6291	0	2.6291	2.6291	2.6291
2008-04-24	2.6291	25	2.6291	2.6291	2.6291
2008-04-23	2.9279	0	2.9279	2.9279	2.9279
2008-04-22	2.9279	0	2.9279	2.9279	2.9279
2008-04-21	2.9279	0	2.9279	2.9279	2.9279
2008-04-18	2.9279	0	2.9279	2.9279	2.9279
2008-04-17	2.9279	0	2.9279	2.9279	2.9279
2008-04-16	2.9279	333	2.9279	2.9279	2.9279
2008-04-15	2.7509	1667	2.7509	2.7509	2.7509
2008-04-14	2.8559	1667	2.8559	2.8559	2.8559
2008-04-11	2.9219	9000	2.9219	2.9219	2.8049
2008-04-10	2.9339	9000	2.9339	2.9759	2.8439
2008-04-09	2.8547	9250	2.8547	2.9579	2.8547
2008-04-08	2.8589	8167	2.8589	2.9159	2.8289
2008-04-07	2.9819	9350	2.9819	3.1859	2.7599
2008-04-04	2.7119	333	2.7119	2.7761	2.7119
2008-04-03	2.1	0	2.1	2.1	2.1
2008-04-02	2.1	0	2.1	2.1	2.1
2008-04-01	2.1	0	2.1	2.1	2.1
2008-03-31	2.1	0	2.1	2.1	2.1
2008-03-28	2.1	0	2.1	2.1	2.1
2008-03-27	2.1	167	2.1	2.1	2.1
2008-03-26	2.22	0	2.22	2.22	2.22
2008-03-25	2.22	0	2.22	2.22	2.22
2008-03-24	2.22	0	2.22	2.22	2.22
2008-03-20	2.22	0	2.22	2.22	2.22
2008-03-19	2.22	0	2.22	2.22	2.22
2008-03-18	2.22	0	2.22	2.22	2.22
2008-03-17	2.22	167	2.22	2.22	2.22
2008-03-14	1.8504	0	1.8504	1.8504	1.8504
2008-03-13	1.8504	0	1.8504	1.8504	1.8504
2008-03-12	1.8504	75	1.8504	1.8504	1.8504
2008-03-11	2.16	0	2.16	2.16	2.16
2008-03-10	2.16	0	2.16	2.16	2.16
2008-03-07	2.16	0	2.16	2.16	2.16
2008-03-06	2.16	333	2.16	2.16	2.16
2008-03-05	2.6735	0	2.6735	2.6735	2.6735
2008-03-04	2.6735	0	2.6735	2.6735	2.6735
2008-03-03	2.6735	0	2.6735	2.6735	2.6735
2008-02-29	2.6735	0	2.6735	2.6735	2.6735
2008-02-28	2.6735	2500	2.6735	2.6855	2.6543
2008-02-27	2.412	0	2.412	2.412	2.412
2008-02-26	2.412	0	2.412	2.412	2.412
2008-02-25	2.412	0	2.412	2.412	2.412
2008-02-22	2.412	833	2.412	2.412	2.412
2008-02-21	2.5619	500	2.5619	2.5619	2.5619
2008-02-20	2.16	1667	2.16	2.16	2.16
2008-02-19	2.016	0	2.016	2.016	2.016
2008-02-15	2.016	667	2.016	2.016	2.016
2008-02-14	2.01	6333	2.01	2.01	2.01
2008-02-13	1.98	250	1.98	1.98	1.98
2008-02-12	1.9782	0	1.9782	1.9782	1.9782
2008-02-11	1.9782	75	1.9782	1.9782	1.9782
2008-02-08	1.701	0	1.701	1.701	1.701
2008-02-07	1.701	0	1.701	1.701	1.701
2008-02-06	1.701	333	1.701	1.701	1.701
2008-02-05	1.596	0	1.596	1.596	1.596
2008-02-04	1.596	33	1.596	1.596	1.596
2008-02-01	1.614	0	1.614	1.614	1.614
2008-01-31	1.614	117	1.614	1.734	1.614
2008-01-30	1.878	0	1.878	1.878	1.878
2008-01-29	1.878	167	1.878	1.878	1.878
2008-01-28	1.6722	0	1.6722	1.6722	1.6722
2008-01-25	1.6722	50	1.6722	1.6722	1.6722
2008-01-24	2.022	0	2.022	2.022	2.022
2008-01-23	2.022	0	2.022	2.022	2.022
2008-01-22	2.022	0	2.022	2.022	2.022
2008-01-18	2.022	0	2.022	2.022	2.022
2008-01-17	2.022	0	2.022	2.022	2.022
2008-01-16	2.022	0	2.022	2.022	2.022
2008-01-15	2.022	0	2.022	2.022	2.022
2008-01-14	2.022	0	2.022	2.022	2.022
2008-01-11	2.022	0	2.022	2.022	2.022
2008-01-10	2.022	67	2.022	2.022	2.022
2008-01-09	2.136	17	2.136	2.136	2.136
2008-01-08	2.148	0	2.148	2.148	2.148
2008-01-07	2.148	667	2.148	2.148	2.148
